Code,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31
600373.SH,0,2.5881,13.5829,5.9037,3.8442,2.1704,12.9112,7.7251,5.3744,2.3428,9.7365,6.0482,3.5927,1.6127,9.8756,4.9300,3.7474,1.8340,8.0685,4.4292,3.0275,1.5238,7.9863,4.8924,3.4656,1.8771,11.0500,6.4370,5.2014,2.2782,13.0157,6.1176,4.1413,2.0389,11.1025,7.8436,5.2692,2.2018,10.8581,6.4202,4.0230,1.7090,16.6341,14.5192,8.4940,4.4437
600551.SH,0,2.1500,9.5346,6.2391,3.8369,1.4182,9.3325,5.0446,3.6752,1.9726,8.6928,4.7860,3.1963,1.5674,7.2116,3.9822,3.0780,1.3361,6.2562,3.2200,2.2705,1.1393,5.5409,3.3201,2.2905,1.2714,5.6439,4.0090,2.7472,1.4522,6.9860,4.5418,3.8572,2.1331,8.4714,4.4567,3.3302,2.0181,6.1551,3.6646,2.3400,1.1728,4.1398,3.0807,1.8903,1.0970
600633.SH,6.5899,3.3867,17.8154,12.1618,8.8676,4.3976,14.5197,9.3842,6.2112,3.0745,10.7770,6.9549,5.2317,2.9282,7.2365,6.1941,4.8466,3.8076,11.6320,6.1790,4.2894,2.1335,11.1246,6.2832,4.3438,2.2615,10.1966,5.5308,3.6713,1.8999,9.8597,5.4345,3.4893,1.6587,8.8803,4.4306,3.1270,1.7727,13.4260,5.3234,3.1776,1.5999,6.9633,4.2364,3.0522,1.3526
600637.SH,0,0.9740,4.9953,3.1284,2.2874,1.0389,5.7256,3.9090,2.6480,1.1698,6.2105,4.1530,2.8365,1.3030,6.2989,4.3227,2.9328,1.1311,7.1595,4.6852,3.0688,1.3467,11.5558,7.5328,6.4182,1.0121,4.0930,2.4833,1.6705,0.8077,5.9404,4.1638,2.8395,1.5278,9.6214,4.8332,3.4690,1.5276,7.6829,9.0854,5.4547,2.9530,12.2299,8.0947,5.2496,2.8924
600757.SH,0,1.6016,9.1567,3.6102,2.5689,0.9383,9.6859,5.1820,3.9376,1.5222,13.1702,7.7431,6.5442,2.4685,17.2429,8.0504,6.5258,4.0185,28.7248,7.9084,13.0084,2.1309,27.8039,7.3852,4.9009,1.8292,8.4540,4.2528,3.0652,1.2815,7.6234,3.7803,3.2368,1.3780,10.7620,5.1708,4.9737,2.1577,11.8871,0,0,0,0,15.1078,8.8393,3.2894
600825.SH,0,4.3789,26.7291,15.7214,5.7673,3.7563,28.8864,19.1970,11.8234,5.5288,31.7775,18.7158,13.8177,5.8560,25.5223,13.1311,8.3011,4.2625,16.6180,10.5372,7.5545,3.2014,12.0842,8.0472,5.3889,2.1951,9.7084,5.6469,4.4058,1.6755,7.9917,4.6220,3.3491,1.4137,6.3592,3.7952,2.7067,1.2649,5.9257,3.7995,2.4515,1.0871,5.2837,3.2598,2.0056,0.9432
600831.SH,0,0.6337,2.9842,2.0508,1.4350,0.5529,3.0467,2.2678,1.6125,0.8560,4.5954,3.9172,2.8617,1.3645,8.6138,6.5674,4.8392,2.1447,14.1264,9.4217,6.9858,4.3372,21.6074,12.8596,8.8265,4.4899,28.3670,17.3489,11.3692,6.3384,41.9063,22.2332,15.4336,9.4769,64.6892,37.3541,23.8311,11.9429,72.4122,31.1096,24.6472,14.1250,51.6447,39.1480,19.7909,11.0476
600880.SH,0,0.6566,3.3891,2.8866,1.8341,0.8912,4.1967,2.8179,1.9271,0.9606,4.3971,3.3732,2.4171,1.0843,4.8314,3.0229,2.0537,0.8840,4.1602,2.5660,1.6834,0.8284,3.9896,2.5639,1.8282,0.9396,5.4087,3.8863,2.7941,1.4392,8.0005,6.4561,4.3216,2.4026,15.0045,5.9700,6.1262,3.3016,22.6987,7.5789,8.6804,3.8254,23.7679,8.1944,6.5818,3.0082
600936.SH,0,0.6093,3.8468,2.2580,1.5194,0.6606,4.6851,2.9521,2.1336,0.9308,5.3660,3.4303,2.3740,1.2756,7.1547,5.2483,3.6376,1.8119,13.5812,9.5476,6.8845,3.7628,20.9780,0,0,0,25.2940,0,0,0,33.0779,0,0,0,25.5652,0,0,0,17.7404,0,0,0,0,0,0,0
600959.SH,0,1.8486,9.0003,6.8419,4.5123,2.0257,9.9924,6.1793,4.3855,2.3242,10.5705,7.2247,5.0361,2.8259,13.1461,9.4316,6.5762,3.0761,13.6159,8.7821,6.1002,3.4187,18.9212,10.2835,7.6739,4.8591,22.5938,10.3745,7.7455,4.4800,25.1647,13.8254,10.3354,4.3061,37.0606,22.8973,12.1218,7.8866,52.9225,0,0,0,41.7833,0,0,0
600996.SH,0,0.2051,1.5498,1.0192,0.7173,0.2552,1.8142,1.1896,0.8627,0.3905,2.5782,1.6744,1.2318,0.5764,4.1468,3.5106,2.7199,1.3807,9.9916,0,5.6323,3.1152,15.4383,0,0,0,18.5717,0,0,0,25.8278,0,0,0,33.9472,0,0,0,0,0,0,0,0,0,0,0
601019.SH,0,0.9402,5.9211,3.3129,2.1538,0.8576,7.0438,3.8761,2.9142,1.2204,7.6136,4.5866,3.6307,1.4394,8.7761,4.9653,4.5952,1.8599,10.0608,8.1172,0,0,9.2375,0,3.5625,0,6.7187,0,0,0,6.5307,0,0,0,5.9258,0,0,0,0,0,0,0,0,0,0,0
601098.SH,0,1.5356,8.6231,4.4743,2.6759,1.0002,7.9984,4.3031,2.8945,1.1773,7.6143,4.0159,2.9233,1.1208,8.5177,5.0677,3.7401,1.7264,10.2740,5.9931,4.1563,1.7789,11.2040,5.6776,3.9287,1.6729,12.1197,6.0035,4.9612,1.9355,14.1072,7.9826,5.2711,2.3611,16.8431,8.3644,6.1487,2.6068,19.1625,9.0196,5.6903,2.0448,17.0878,7.3508,5.2309,0
601801.SH,0,2.2345,10.6296,4.4555,3.3619,1.2502,8.7644,4.4727,3.8065,1.5889,10.8336,5.2524,4.6314,1.9349,13.8990,4.8727,4.7120,2.0257,14.6459,4.8632,4.1771,1.9345,10.8836,4.7588,4.6567,1.6195,10.9974,4.6939,5.4770,1.9202,13.5281,4.8651,4.5904,1.9387,13.9061,4.4086,3.9428,2.3763,9.8280,3.4380,2.9433,1.2730,7.3979,3.4276,3.5822,1.3693
601811.SH,0,1.1876,5.3806,3.3384,1.9382,0.8246,5.2414,3.5105,2.2205,0.9765,5.6639,3.9222,2.4226,1.0579,7.0656,5.0415,3.4931,1.6486,8.6997,4.3069,3.3913,1.3792,9.0457,0,3.4353,0,8.6565,0,0,0,8.3230,0,0,0,7.7650,0,0,0,7.8646,0,0,0,0,0,0,0
601858.SH,0,2.5945,24.4425,12.3585,6.6468,2.2974,30.2646,12.5447,8.9681,3.4650,32.4433,10.7390,9.0033,2.9165,29.3737,10.9953,8.1763,2.9453,27.5631,0,7.0477,3.1693,20.5956,0,5.3576,0,15.6677,0,0,0,13.7317,0,0,0,14.3730,0,0,0,15.4033,0,0,0,0,0,0,0
601900.SH,0,0.9558,5.6269,3.3594,2.2165,1.0201,6.6444,3.2890,2.7724,1.4148,5.8755,3.6960,2.7334,1.0895,5.9803,3.8875,3.0521,1.3471,6.2893,4.3643,3.2573,1.3273,6.5787,3.8196,2.9430,0,6.5874,0,0,0,6.7085,0,0,0,7.0911,0,0,0,6.5551,0,0,0,0,0,0,0
601928.SH,0,3.2645,13.1054,8.1974,4.3331,1.9528,12.7141,9.1263,5.4225,2.7809,13.6128,7.3248,5.8481,2.3550,13.1016,8.0464,6.1491,2.9016,12.7623,7.8081,5.7909,2.6930,13.3680,8.3372,6.2723,3.0893,19.7895,10.4761,9.6078,4.5650,26.1631,11.6253,8.9245,4.5497,27.7666,17.3329,10.0187,5.4017,21.8553,0,8.0318,0,20.0588,0,0,0
601929.SH,0,1.4879,6.5745,5.2663,3.1680,1.7324,7.3828,5.3023,3.2300,1.7163,6.9745,4.4308,2.8856,1.6962,6.4292,5.3986,3.2702,1.5050,7.8137,6.9728,4.5992,2.1196,9.6262,6.9464,4.4704,2.5726,11.5001,9.4363,6.8399,3.5557,17.0787,13.7351,7.2642,5.1307,30.5578,28.5371,18.5039,10.5789,70.2711,0,31.2526,0,133.2590,0,0,0
601949.SH,0,1.1791,7.3809,3.9948,2.4710,0.8357,8.4421,4.8412,3.2361,1.2516,8.1393,4.8634,2.8749,1.0080,7.6491,4.7629,2.7885,1.0838,7.1415,3.8736,2.5351,0.8017,8.5370,0,3.2946,0,6.0536,0,0,0,7.8075,0,0,0,13.4606,0,0,0,0,0,0,0,0,0,0,0
601999.SH,0,0.9952,6.2029,2.6734,1.7512,0.8706,7.0467,3.3975,2.1778,1.1376,7.5096,3.1148,2.4816,1.2576,5.9356,2.4695,1.7894,0.8273,4.9036,2.9454,2.2715,1.2187,5.9442,3.1255,2.0379,1.1582,4.9444,2.3363,1.5897,0.7207,4.1874,2.8184,1.9096,1.0567,4.3598,2.6787,1.7885,1.0138,4.7658,2.9034,2.0386,1.1701,4.3724,2.6723,1.7879,0.9806
603096.SH,0,1.2497,7.4301,4.6889,2.9082,1.3746,7.7548,4.8610,3.2710,1.5270,8.3020,4.9380,2.5271,1.3366,12.5710,8.5204,5.7495,2.3291,12.7007,8.8709,5.1793,2.6859,10.7955,0,0,0,11.9002,0,0,0,13.5046,0,0,0,8.3239,0,0,0,0,0,0,0,0,0,0,0
603999.SH,0,1.1877,11.3604,4.2309,4.1512,1.0657,10.3244,2.8734,2.3473,0.9398,8.6272,3.5022,3.1564,1.1387,9.0012,3.8804,3.2089,0.8982,7.1387,3.2153,2.2589,0.7624,6.7315,0,2.3046,0,5.5900,0,0,0,7.1909,0,0,0,7.2661,0,0,0,6.1708,0,0,0,0,0,0,0
000673.SZ,0,0.1330,0.6582,0.3578,0.1504,0.0701,1.2329,0.7848,0.5021,0.2476,1.6546,0.9460,0.8272,0.4155,1.7446,1.0747,0.7703,0.2972,2.9050,1.5385,1.0100,0.1989,4.1621,1.9724,1.1005,0.0000,8.2254,3.4870,1.8980,0.1928,9.5546,274.5430,8.9726,3.8776,340.4426,0,5.4241,2.2702,0.2551,0,0,0.0182,0.0459,0.0317,0.0172,0.0091
000802.SZ,0,0.0259,0.7272,0.0388,0.0163,0.0030,1.8800,1.4264,0.2720,0.1500,1.3343,0.5387,0.4538,0.2284,2.2674,0.7948,0.4471,0.1237,3.4380,1.2690,0.7047,0.5410,2.2325,1.5312,0.7652,0.2785,3.8856,34.9390,19.6634,9.2886,35.9871,24.9943,16.3742,5.5584,28.1570,20.0196,13.9386,6.0208,30.6343,21.9324,15.8451,6.9063,30.8310,19.6995,12.3378,6.3569
000835.SZ,0,0.3069,0.6197,0.7640,0.4889,0.0651,1.9329,1.9221,1.0849,0.7549,1.3110,0.6577,0.4870,0.4606,3.6567,2.3612,1.5106,0.8512,2.0965,0.9406,0.6982,0.2490,1.6799,1.2487,0.8094,0.3218,2.8141,2.1477,1.3398,0.8344,7.7402,5.8577,4.3012,1.9664,10.1907,7.4817,5.8461,2.6105,20.7259,21.4040,15.6035,9.9093,22.8286,17.2215,8.7145,3.8401
000892.SZ,0,0.1551,0.2551,0.0183,0.0263,0.0093,0.3013,0.0693,0.0520,0.0258,0.6574,0.2973,0.1492,0.0472,1.2608,0.6668,0.3737,0.0445,1.9148,2.1145,1.9058,0.5547,2.6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3066,0,0,0,1.0000,0,0,0,0
002113.SZ,0,0.4985,2.9748,1.9177,1.2876,0.7052,3.8491,3.3224,2.0062,0.8996,3.6032,2.5887,1.8789,0.9619,1.8246,1.9756,1.3749,0.6148,4.4736,3.5176,2.6712,78.8148,211.6186,8.9250,5.8356,22.0283,108.7579,73.6359,54.2235,24.5297,13.4553,4.0959,2.8198,1.7398,7.8897,11.3513,8.6376,5.8939,2.8391,2.3716,1.9126,1.0803,5.1864,4.9984,2.6755,1.9930
002168.SZ,0,0.7172,3.5997,2.7607,1.8604,1.1864,3.1134,1.8494,1.1982,0.5858,6.8221,5.8213,4.4762,2.6685,2.5620,1.9866,1.2495,0.4945,2.7174,1.8979,1.0535,0.3950,1.8418,1.2229,0.7093,0.2858,1.8259,1.3684,0.8681,0.3579,2.1692,1.4091,0.8713,0.3116,2.0895,1.3363,0.8264,0.3062,2.0535,1.1938,0.6834,0.2770,2.0577,1.2794,0.7918,0.2586
002174.SZ,0,1.4145,6.3798,4.4435,2.7840,1.3760,3.8834,2.6802,1.8578,0.8973,5.2656,4.0348,2.9268,1.4995,5.7144,3.8030,2.4224,1.1743,4.8600,3.7991,2.4446,1.0816,5.7363,4.7686,3.1852,1.4788,8.1743,7.1752,5.4582,1.2128,15.9567,10.5784,9.2202,3.9951,12.5002,7.4058,2.4837,0.8329,4.1306,3.1478,1.7433,0.6508,5.2544,3.5295,2.4367,0.9903
002292.SZ,0,1.7374,5.2499,3.4889,2.0955,1.0175,5.4075,3.9893,2.7568,1.4011,4.6052,2.8820,1.8765,1.0079,5.2383,4.0619,2.7786,1.3976,4.8780,3.0926,1.8279,0.8404,4.8088,3.4180,2.6210,1.5015,7.2774,4.6587,3.0259,1.2596,5.9567,4.9720,3.6270,1.6329,7.4957,3.9786,2.6868,1.4041,8.1494,6.1614,4.0903,2.3681,6.9990,3.6487,2.0031,0.9736
002343.SZ,0,0.0255,0.9503,0.3856,0.0723,0.0017,1.1202,0.8221,0.7050,0.1422,1.0713,0.8213,0.4638,0.1830,1.2904,0.5442,0.3158,0.1042,1.8464,1.0443,0.5082,0.1571,1.5832,0.7901,3.3277,1.5188,7.6228,4.4564,2.9134,1.3506,7.1681,4.3851,2.9137,1.3399,7.4909,4.8451,3.2127,1.6195,8.7329,5.1101,3.6623,1.6565,8.9559,5.7052,3.7126,1.7562
002354.SZ,0,1.6404,4.5054,2.7191,1.6801,0.7740,2.8988,1.8963,1.3291,0.6624,4.0555,2.6957,1.7705,0.9962,5.8982,4.2027,2.4612,1.1047,4.0628,3.0483,2.1174,1.0328,3.7430,5.0714,3.0661,1.4528,4.7076,3.4970,1.8863,0.7996,3.8099,2.7785,1.7320,0.8406,3.0208,1.7536,1.1592,0.4778,3.7956,2.6982,1.8012,0.8570,4.4516,3.4215,2.0612,0.9492
002425.SZ,1.1497,0.6374,1.3649,0.8384,0.5741,0.3345,1.6269,1.0765,0.7954,0.4611,1.6605,1.0225,0.7906,0.3841,2.3905,1.7125,1.2976,0.6585,2.8716,1.8176,1.2674,0.6546,4.8219,3.0613,2.2948,1.1968,5.9059,3.7546,2.3014,1.2651,4.9317,3.3533,2.3793,1.4373,5.6241,4.0242,2.7700,1.6017,5.2535,3.6339,2.6146,1.4616,6.2818,4.4846,3.3971,1.8472
002445.SZ,0,0.4560,1.2054,0.6569,0.3734,0.1787,1.0145,0.6425,0.4575,0.2401,1.0956,0.8312,0.5472,0.1854,1.5018,0.9523,0.6045,0.2417,1.3811,0.7779,0.4366,0.1532,1.5901,0.9769,0.6461,0.2932,1.6656,1.1816,0.8074,0.3421,3.2428,2.9858,1.9023,0.3792,2.2472,1.7481,1.1608,0.5110,2.5855,1.7681,1.2811,0.5359,2.0689,1.4475,1.0106,0
002447.SZ,0,0.3852,0.9926,0.3990,0.1113,0.0671,0.5773,0.4839,0.3664,0.2947,2.0761,1.8735,1.6175,1.1478,4.2744,2.7015,2.0516,1.0489,15.2066,8.5459,1.7644,0.8201,14.8380,4.1624,2.7824,1.3876,11.4264,6.7011,4.6158,1.1630,16.7234,10.5143,6.4189,2.0518,47.1049,102.7571,26.6240,9.3208,72.8724,28.1743,7.8147,0,0,73.5156,50.3818,0.5807
002464.SZ,2.5986,1.2198,2.4066,1.8172,1.2126,0.4782,3.1439,2.7557,2.0024,0.9378,5.5853,3.3001,2.8117,1.2647,4.6944,3.4537,2.4920,1.4802,3.6538,2.8962,2.2002,0.5553,4.6972,2.9470,1.9810,0.9612,5.0084,3.9905,2.0585,1.1371,5.4107,3.5941,2.2910,1.1076,5.2631,3.8199,2.3786,1.2112,4.6785,3.5356,2.2793,1.0533,4.7147,3.6980,2.2792,1.0667
002502.SZ,2.4055,1.3223,2.2436,1.7053,1.3740,0.8374,2.8078,1.7548,0.8743,0.1637,2.2167,0.7590,0.4311,0.1374,4.2530,2.9821,2.6939,2.1314,3.8422,1.9491,1.1846,0.5433,2.4398,1.7206,0.9473,0.2951,2.6929,1.8259,0.9573,0.3478,2.8216,1.8538,1.0448,0.3563,3.6759,2.3867,1.3527,0.6080,5.1404,3.2322,2.2082,0.8502,7.9187,4.1862,3.3321,0
002517.SZ,0,0.9619,2.8829,2.0621,1.3482,0.6188,2.4015,1.5004,1.0219,0.6330,2.2502,1.5642,0.9497,0.5946,4.0899,3.2258,2.5947,1.1752,6.0417,4.9986,3.5652,1.6403,9.2759,2.0851,1.3071,0.6553,2.5744,1.8198,1.1945,0.5515,2.9223,2.0755,1.3296,0.6936,3.4216,2.7820,1.7890,0.9854,4.5440,3.2890,2.1385,0.9742,4.7830,3.6057,2.6621,0
002555.SZ,0,2.7270,11.7425,8.3298,6.2338,3.0044,10.2279,6.2377,4.0257,2.2524,6.9914,4.8896,3.6137,1.8212,7.2786,6.0198,4.1173,2.0266,8.1847,6.7016,4.8094,2.4587,13.1189,10.7685,6.7548,3.5680,4.0524,3.6466,2.4387,1.0944,5.2975,4.8401,3.3996,1.3662,7.4653,5.6751,3.1344,1.6590,7.7185,5.3154,3.5436,1.7284,6.9659,0,4.1273,0
002558.SZ,0,2.6966,10.4294,8.9231,6.1196,2.5710,5.1235,3.7353,2.3694,1.0430,3.8729,1.9539,1.2511,0.8715,3.8999,7.5081,5.6451,2.8614,13.8613,9.4084,8.2927,7.2948,45.1980,23.0798,14.8540,0,28.8194,14.9427,8.5176,2.8488,18.5311,13.5237,7.1464,2.3182,22.5983,16.2083,9.8438,3.9789,33.3140,31.9211,17.8876,6.7783,49.3502,36.9301,0,0
002602.SZ,0,1.0279,4.3064,3.2511,2.2304,1.0551,6.3705,4.7848,3.4260,1.8001,8.1566,6.0280,3.5317,1.4044,5.0362,3.8865,2.7889,1.3698,5.6517,4.0120,2.7932,1.3054,5.6311,4.0988,2.5581,1.0600,4.4237,3.1823,2.2228,1.0266,4.2722,3.2221,2.1495,1.0142,3.6695,2.8060,1.8617,0.8967,4.3522,3.3415,2.2424,1.0953,4.8253,0,0,0
002619.SZ,0,0.0571,0.4100,0.3834,0.2930,0.1694,0.9686,0.7349,0.5012,0.2788,1.6721,1.1246,0.8012,0.4202,2.0079,1.2615,1.0018,0.2903,1.3039,0.8031,0.5094,0.2514,1.3682,0.9883,0.6208,0.2277,1.2294,0.8235,0.6213,0.2266,1.8511,1.3596,0.8561,0.2949,1.4291,0.8345,0.5848,0.2626,2.2413,1.4580,1.0811,0,2.8217,0,0,0
002624.SZ,0,1.6219,5.7291,3.7741,2.3199,1.0283,3.7969,2.3532,1.5664,0.9095,4.5148,3.3971,2.2823,1.2429,4.4974,3.0767,2.1095,1.0427,4.7201,3.4824,2.3081,0.1770,1.6463,0.7830,0.3865,0.0407,2.1674,1.6914,1.1928,0.5924,3.0693,2.2280,1.3898,0.6430,2.8345,1.9646,1.3135,0.6142,3.7834,2.9506,2.2907,0,5.1232,0,0,0
002699.SZ,0,0.9855,3.3604,2.1915,1.3348,0.6018,4.5558,2.2804,1.3707,0.5315,3.2715,2.0573,1.2441,0.5909,5.0091,2.7219,1.7377,0.8378,6.5471,3.8273,2.1308,1.0249,6.2123,4.6225,2.3771,1.3199,9.7792,6.8898,2.4021,1.5197,6.9003,3.5584,1.5294,0.5302,5.7253,3.1448,1.4947,0,5.5875,3.7986,0,0,7.1423,0,0,0
002739.SZ,0,1.8111,3.0409,1.4966,0.9233,0.5535,7.6841,5.3465,3.7135,2.3042,9.7999,8.4410,6.0784,3.3760,14.3265,12.6767,9.3384,4.9244,20.8764,17.7291,13.5628,7.6959,34.0724,41.7094,48.0847,15.3479,94.7706,0,43.1565,0,145.9316,0,0,0,85.3684,0,0,0,51.9645,0,0,0,0,0,0,0
002858.SZ,0,0.6257,1.3100,0.7488,0.3917,0.1822,2.2738,1.3840,0.8681,0.3297,2.5409,1.6807,1.2148,0.3548,2.9753,1.6680,0.9126,0.1859,3.1804,1.4926,0.9939,0.1331,2.9841,0,0,0,3.5990,0,1.2442,0,3.7786,0,0,0,4.5433,0,0,0,5.5539,0,0,0,0,0,0,0
002905.SZ,0,4.0202,4.4405,1.9768,0.6330,0.6135,14.9193,12.1969,8.5317,3.7820,12.2541,9.8959,5.9551,3.3826,16.1962,16.8687,9.7342,6.1367,20.3536,13.0969,0,0,22.6719,0,0,0,29.8104,0,0,0,38.5265,0,0,0,42.8391,0,0,10.8605,29.9418,0,0,0,23.2204,0,0,0
300027.SZ,0,0.6455,3.7070,1.9187,1.6288,1.0985,3.2568,1.6300,0.9812,0.5252,2.6882,2.0294,1.4099,0.8649,2.5128,1.5826,1.0522,0.3929,2.2352,1.3847,0.9896,0.4734,2.3687,1.4752,0.8895,0.4118,1.7315,1.0492,0.4810,0.2004,1.8753,1.2110,0.8807,0.4627,1.9660,1.2432,1.0142,0.5339,2.0577,1.3191,0.9344,0.4278,3.2829,1.9140,0.9728,0.4702
300031.SZ,0,1.3835,5.3140,4.0772,2.5924,1.2950,5.3979,3.7698,2.5787,1.3240,5.2811,3.7949,2.3544,1.1245,4.0612,2.6666,1.8693,0.9321,4.5192,3.2443,2.0456,0.6646,1.8966,1.3892,0.9799,0.5213,1.9915,1.4190,0.9388,0.4439,2.4076,1.7245,1.1195,0.5789,3.0407,2.1148,1.4831,0.7630,3.4824,2.4404,1.5606,0.7808,3.6871,2.4507,1.7458,0.9425
300043.SZ,0,1.0969,4.2924,2.9258,1.8215,0.7431,4.8302,3.4769,2.0418,0.9703,5.6685,4.4404,3.1322,1.4889,6.3788,4.7989,3.3348,1.6502,8.1935,5.1116,3.2057,1.2686,9.9150,3.5333,2.2856,1.0792,25.1982,19.4115,12.1273,7.2213,48.4093,29.7689,24.3610,13.6592,38.5438,13.0464,6.7160,3.3748,19.7371,10.4509,7.7800,3.8477,20.3343,10.2362,7.0813,3.3433
300051.SZ,0,6.1462,12.9046,7.9525,5.6964,2.2290,11.6548,8.4414,5.6752,2.5635,7.8646,6.2875,4.2396,2.1408,7.6008,5.7776,3.3433,1.3517,5.2512,3.6445,2.3476,1.1486,3.7486,2.6419,1.6574,0.7720,4.8253,3.6685,2.7356,1.3159,6.6429,4.2085,2.8825,1.3012,8.1193,4.9135,3.9052,2.1391,15.9623,8.5221,7.7943,2.7118,68.3569,264.5982,72.8810,46.1359
300052.SZ,0,0.5579,1.6706,1.0272,0.6761,0.3489,2.6049,1.7940,1.3359,0.6437,2.7363,1.9341,1.3422,0.7654,3.3701,2.5273,1.7430,0.6897,2.9154,1.5636,1.0371,0.4839,2.3304,1.3358,0.8268,0.3805,3.7128,2.8077,2.3768,1.0827,5.5524,6.8652,4.0306,1.8684,8.3923,6.0479,3.9131,1.6499,10.7681,12.1207,7.1433,4.8548,29.0081,25.7226,16.8247,7.1528
300113.SZ,0,2.7403,8.0247,5.0435,2.7237,1.3885,8.9358,7.2841,4.3444,2.1497,9.4399,7.0575,4.3841,2.3592,8.4399,5.4868,3.4549,1.8749,9.9418,6.8540,4.2621,1.9357,7.1663,4.5922,2.8711,1.4017,5.0071,2.9275,1.6730,0.7756,3.2912,2.7095,1.5989,0.7080,4.0356,2.6739,1.6561,0.8143,3.8134,2.2386,1.5320,0.7645,5.5467,4.5445,5.0993,0
300133.SZ,0,1.0619,2.0481,0.9465,0.5261,0.3458,0.7956,0.3753,0.2389,0.1790,1.4015,0.8485,0.5300,0.1460,1.5207,0.8464,0.5733,0.1504,1.8441,1.1489,0.7190,0.2580,1.7228,1.0495,0.7436,0.2730,2.2993,1.6473,1.0428,0.3460,2.1337,1.5916,1.0788,0.4859,3.0342,2.5103,1.5736,0.6823,4.5452,3.2624,2.5024,1.1328,6.5998,4.4426,2.4950,0
300182.SZ,0,0.4668,1.5379,0.8670,0.5606,0.2192,1.1937,0.7574,0.4564,0.2170,1.7607,1.2660,0.8700,0.4164,2.2766,1.4159,0.9742,0.2854,2.3346,1.3779,0.9056,0.2897,2.2746,1.3065,0.8087,0.3965,2.0623,1.2368,0.9343,0.5405,3.0075,1.5503,1.1865,0.7545,5.8856,3.6523,2.9085,2.0371,9.4536,4.2839,2.7923,1.7192,7.3655,0,2.3507,0
300251.SZ,0,0.4056,2.1737,1.1234,0.6931,0.5721,7.9126,5.1146,3.1889,1.2744,4.7973,2.9018,1.4231,0.8707,3.3443,2.4406,1.7208,0.9957,1.8962,1.2869,0.7912,0.4464,1.6334,0.9281,0.5057,0.2430,2.1769,1.1384,0.6252,0.2943,1.9286,1.3975,0.7575,0.3590,2.3220,1.7496,0.9866,0.4216,3.4838,2.6200,1.7008,0,3.7030,0,0,0
300291.SZ,0.8717,0.4634,0.5984,0.1749,0.1135,0.0344,1.1315,0.7818,0.6001,0.0832,0.4065,0.2050,0.1511,0.0928,0.9401,0.5899,0.3619,0.1704,1.5254,1.2355,0.8610,0.4091,2.0287,1.3753,0.9669,0.5933,1.4894,0.8640,0.6709,0.1984,1.4341,0.8904,0.5095,0.2249,2.2183,1.4560,0.8593,0.3568,2.7422,0,1.1373,0,2.6861,0,0,0
300299.SZ,0,0.5588,2.5175,1.3227,0.9685,0.4993,1.9487,1.2397,0.8207,0.3916,2.0408,1.3632,0.9470,0.5126,1.7954,1.1282,0.8080,0.5072,1.3514,0.8783,0.5353,0.2376,1.2219,0.7728,0.4627,0.1673,0.9220,0.6024,0.3906,0.1172,0.9669,0.6072,0.3617,0.1495,0.8700,0.5985,0.3863,0.1389,1.2832,0.8389,0,0,1.6484,0,0,0
300315.SZ,0,1.1549,10.3571,10.4849,6.4003,2.7838,12.2686,6.0614,4.0179,1.5903,8.6057,6.5440,3.9765,1.8146,6.0201,4.3667,2.4610,1.3357,6.4728,5.3903,3.5347,1.8283,6.6434,6.7877,4.5242,2.1393,11.2772,6.6635,3.9453,1.7937,7.2337,4.1241,2.8358,1.2878,6.5785,4.6502,3.2406,1.6164,9.4293,0,3.7523,0,9.6333,0,0,0
300418.SZ,0,1.7854,7.6752,5.4902,5.4774,2.6295,10.0002,6.7291,4.2820,2.1500,9.2619,5.6153,2.7642,2.1115,6.9441,5.2758,3.2450,1.5501,5.5837,4.5164,3.0471,1.5454,6.5921,5.2639,3.4028,1.6556,7.9801,5.7478,4.6792,0,9.4682,0,0,0,9.3886,0,0,0,7.7172,0,0,0,0,0,0,0
300426.SZ,0,0.0790,0.6985,0.5887,0.4643,0.3745,-0.2648,-0.6905,0.3347,0.0567,0.4033,0.4540,0.3621,0.1451,1.4062,0.9020,0.6250,0.2274,1.9125,0.9565,0.6280,0.1541,1.4937,0.9042,0.7624,0.4206,1.4894,0,0.3893,0,1.7764,0,0,0,1.8908,0,0,0,1.9695,0,0,0,0,0,0,0
300459.SZ,0,2.0748,6.3190,4.2668,2.7072,1.2327,2.5064,1.4469,1.0783,0.5971,3.1805,2.6622,1.9190,0.8576,3.1764,3.7279,2.1055,1.2581,4.8932,3.0768,1.8495,1.6350,5.8811,4.1316,3.0244,0,6.1174,0,0,0,7.0311,0,0,0,7.3999,0,0,0,7.3979,0,0,0,0,0,0,0
