Code,Name,一级行业,二级行业,上市日期
300414.SZ,中光防雷,通信,通信设备制造,2015/5/13
300502.SZ,新易盛,通信,通信设备制造,2016/3/3
300504.SZ,天邑股份,通信,通信设备制造,2018/3/30
300548.SZ,博创科技,通信,通信设备制造,2016/10/12
300555.SZ,路通视信,通信,通信设备制造,2016/10/18
300563.SZ,神宇股份,通信,通信设备制造,2016/11/14
300565.SZ,科信技术,通信,通信设备制造,2016/11/22
300570.SZ,太辰光,通信,通信设备制造,2016/12/6
300590.SZ,移为通信,通信,通信设备制造,2017/1/11
300615.SZ,欣天科技,通信,通信设备制造,2017/2/15
300620.SZ,光库科技,通信,通信设备制造,2017/3/10
300627.SZ,华测导航,通信,通信设备制造,2017/3/21
300628.SZ,亿联网络,通信,通信设备制造,2017/3/17
300638.SZ,广和通,通信,通信设备制造,2017/4/13
300689.SZ,澄天伟业,通信,通信设备制造,2017/8/9
300698.SZ,万马科技,通信,通信设备制造,2017/8/31
300710.SZ,万隆光电,通信,通信设备制造,2017/10/19
300711.SZ,广哈通信,通信,通信设备制造,2017/11/1
300731.SZ,科创新源,通信,通信设备制造,2017/12/8
300735.SZ,光弘科技,通信,通信设备制造,2017/12/29
300736.SZ,百邦科技,通信,通信设备制造,2018/1/9
600105.SH,永鼎股份,通信,通信设备制造,1997/9/29
600130.SH,波导股份,通信,通信设备制造,2000/7/6
600198.SH,*ST大唐,通信,通信设备制造,1998/10/21
600260.SH,凯乐科技,通信,通信设备制造,2000/7/6
600289.SH,ST信通,通信,通信设备制造,2000/7/20
600345.SH,长江通信,通信,通信设备制造,2000/12/22
600355.SH,精伦电子,通信,通信设备制造,2002/6/13
600462.SH,ST九有,通信,通信设备制造,2003/9/3
600487.SH,亨通光电,通信,通信设备制造,2003/8/22
600498.SH,烽火通信,通信,通信设备制造,2001/8/23
600522.SH,中天科技,通信,通信设备制造,2002/10/24
600745.SH,闻泰科技,通信,通信设备制造,1996/8/28
600775.SH,南京熊猫,通信,通信设备制造,1996/11/18
600776.SH,东方通信,通信,通信设备制造,1996/11/26
600898.SH,ST美讯,通信,通信设备制造,1996/4/18
601138.SH,工业富联,通信,通信设备制造,2018/6/8
601869.SH,长飞光纤,通信,通信设备制造,2018/7/20
603042.SH,华脉科技,通信,通信设备制造,2017/6/2
603083.SH,剑桥科技,通信,通信设备制造,2017/11/10
603118.SH,共进股份,通信,通信设备制造,2015/2/25
603236.SH,移远通信,通信,通信设备制造,2019/7/16
603421.SH,鼎信通讯,通信,通信设备制造,2016/10/11
603803.SH,瑞斯康达,通信,通信设备制造,2017/4/20
688027.SH,国盾量子,通信,通信设备制造,2020/7/9
688080.SH,映翰通,通信,通信设备制造,2020/2/12
688159.SH,有方科技,通信,通信设备制造,2020/1/23
688311.SH,盟升电子,通信,通信设备制造,2020/7/31
688313.SH,仕佳光子,通信,通信设备制造,2020/8/12
688418.SH,震有科技,通信,通信设备制造,2020/7/22
688609.SH,九联科技,通信,通信设备制造,2021/3/23
688618.SH,三旺通信,通信,通信设备制造,2020/12/30
900941.SH,东信B股,通信,通信设备制造,1996/8/9
002093.SZ,国脉科技,通信,通讯工程服务,2006/12/15
002115.SZ,三维通信,通信,通讯工程服务,2007/2/15
002231.SZ,奥维通信,通信,通讯工程服务,2008/5/12
002417.SZ,深南股份,通信,通讯工程服务,2010/6/1
002544.SZ,杰赛科技,通信,通讯工程服务,2011/1/28
002929.SZ,润建股份,通信,通讯工程服务,2018/3/1
300025.SZ,华星创业,通信,通讯工程服务,2009/10/30
300050.SZ,世纪鼎利,通信,通讯工程服务,2010/1/20
300310.SZ,宜通世纪,通信,通讯工程服务,2012/4/25
300560.SZ,中富通,通信,通讯工程服务,2016/11/1
300597.SZ,吉大通信,通信,通讯工程服务,2017/1/23
603220.SH,中贝通信,通信,通讯工程服务,2018/11/15
603322.SH,超讯通信,通信,通讯工程服务,2016/7/28
603559.SH,中通国脉,通信,通讯工程服务,2016/12/2
603602.SH,纵横通信,通信,通讯工程服务,2017/8/10
000889.SZ,中嘉博创,通信,增值服务Ⅱ,1997/12/18
000971.SZ,ST高升,通信,增值服务Ⅱ,2000/4/27
002123.SZ,梦网科技,通信,增值服务Ⅱ,2007/3/28
002148.SZ,北纬科技,通信,增值服务Ⅱ,2007/8/10
002467.SZ,二六三,通信,增值服务Ⅱ,2010/9/8
300081.SZ,恒信东方,通信,增值服务Ⅱ,2010/5/20
300292.SZ,吴通控股,通信,增值服务Ⅱ,2012/2/29
300383.SZ,光环新网,通信,增值服务Ⅱ,2014/1/29
300571.SZ,平治信息,通信,增值服务Ⅱ,2016/12/13
300578.SZ,会畅通讯,通信,增值服务Ⅱ,2017/1/25
300603.SZ,立昂技术,通信,增值服务Ⅱ,2017/1/26
300921.SZ,南凌科技,通信,增值服务Ⅱ,2020/12/22
300959.SZ,线上线下,通信,增值服务Ⅱ,2021/3/22
000526.SZ,学大教育,消费者服务,教育,1993/11/1
002607.SZ,中公教育,消费者服务,教育,2011/8/10
002621.SZ,美吉姆,消费者服务,教育,2011/9/29
002638.SZ,勤上股份,消费者服务,教育,2011/11/25
002659.SZ,凯文教育,消费者服务,教育,2012/3/9
002841.SZ,视源股份,消费者服务,教育,2017/1/19
003032.SZ,传智教育,消费者服务,教育,2021/1/12
300089.SZ,文化长城,消费者服务,教育,2010/6/25
300192.SZ,科德教育,消费者服务,教育,2011/3/22
300235.SZ,方直科技,消费者服务,教育,2011/6/29
300282.SZ,三盛教育,消费者服务,教育,2011/12/29
300338.SZ,开元教育,消费者服务,教育,2012/7/26
600636.SH,国新文化,消费者服务,教育,1993/3/16
600661.SH,昂立教育,消费者服务,教育,1993/6/14
600730.SH,中国高科,消费者服务,教育,1996/7/26
605098.SH,行动教育,消费者服务,教育,2021/4/21
000428.SZ,华天酒店,消费者服务,酒店及餐饮,1996/8/8
000613.SZ,*ST东海A,消费者服务,酒店及餐饮,1997/1/28
000721.SZ,西安饮食,消费者服务,酒店及餐饮,1997/4/30
002186.SZ,全聚德,消费者服务,酒店及餐饮,2007/11/20
200613.SZ,*ST东海B,消费者服务,酒店及餐饮,1996/10/8
600258.SH,首旅酒店,消费者服务,酒店及餐饮,2000/6/1
600754.SH,锦江酒店,消费者服务,酒店及餐饮,1996/10/11
601007.SH,金陵饭店,消费者服务,酒店及餐饮,2007/4/6
603043.SH,广州酒家,消费者服务,酒店及餐饮,2017/6/27
605108.SH,同庆楼,消费者服务,酒店及餐饮,2020/7/16
900934.SH,锦江B股,消费者服务,酒店及餐饮,1994/12/15
000430.SZ,张家界,消费者服务,旅游及休闲,1996/8/29
000524.SZ,岭南控股,消费者服务,旅游及休闲,1993/11/18
000610.SZ,西安旅游,消费者服务,旅游及休闲,1996/9/26
000796.SZ,凯撒旅业,消费者服务,旅游及休闲,1997/7/3
000888.SZ,峨眉山A,消费者服务,旅游及休闲,1997/10/21
000978.SZ,桂林旅游,消费者服务,旅游及休闲,2000/5/18
002033.SZ,丽江股份,消费者服务,旅游及休闲,2004/8/25
002059.SZ,云南旅游,消费者服务,旅游及休闲,2006/8/10
002159.SZ,三特索道,消费者服务,旅游及休闲,2007/8/17
002707.SZ,众信旅游,消费者服务,旅游及休闲,2014/1/23
300144.SZ,宋城演艺,消费者服务,旅游及休闲,2010/12/9
300178.SZ,*ST腾邦,消费者服务,旅游及休闲,2011/2/15
300859.SZ,*ST西域,消费者服务,旅游及休闲,2020/8/6
600054.SH,黄山旅游,消费者服务,旅游及休闲,1997/5/6
600138.SH,中青旅,消费者服务,旅游及休闲,1997/12/3
600358.SH,国旅联合,消费者服务,旅游及休闲,2000/9/22
600593.SH,*ST圣亚,消费者服务,旅游及休闲,2002/7/11
600706.SH,曲江文旅,消费者服务,旅游及休闲,1996/5/16
600749.SH,西藏旅游,消费者服务,旅游及休闲,1996/10/15
601888.SH,中国中免,消费者服务,旅游及休闲,2009/10/15
603099.SH,长白山,消费者服务,旅游及休闲,2014/8/22
603136.SH,天目湖,消费者服务,旅游及休闲,2017/9/27
603199.SH,九华旅游,消费者服务,旅游及休闲,2015/3/26
900942.SH,黄山B股,消费者服务,旅游及休闲,1996/11/22
300662.SZ,科锐国际,消费者服务,综合服务,2017/6/8
300688.SZ,创业黑马,消费者服务,综合服务,2017/8/10
300795.SZ,*ST米奥,消费者服务,综合服务,2019/10/22
603377.SH,东方时尚,消费者服务,综合服务,2016/2/5
000004.SZ,国华网安,医药,化学制药,1991/1/14
000153.SZ,丰原药业,医药,化学制药,2000/9/20
000513.SZ,丽珠集团,医药,化学制药,1993/10/28
000566.SZ,海南海药,医药,化学制药,1994/5/25
000597.SZ,东北制药,医药,化学制药,1996/5/23
000739.SZ,普洛药业,医药,化学制药,1997/5/9
000756.SZ,新华制药,医药,化学制药,1997/8/6
000788.SZ,北大医药,医药,化学制药,1997/6/16
000908.SZ,景峰医药,医药,化学制药,1999/2/3
000915.SZ,华特达因,医药,化学制药,1999/6/9
000952.SZ,广济药业,医药,化学制药,1999/11/12
002001.SZ,新和成,医药,化学制药,2004/6/25
002019.SZ,亿帆医药,医药,化学制药,2004/7/13
002020.SZ,京新药业,医药,化学制药,2004/7/15
002099.SZ,海翔药业,医药,化学制药,2006/12/26
002262.SZ,恩华药业,医药,化学制药,2008/7/23
002294.SZ,信立泰,医药,化学制药,2009/9/10
002332.SZ,仙琚制药,医药,化学制药,2010/1/12
002365.SZ,永安药业,医药,化学制药,2010/3/5
002370.SZ,亚太药业,医药,化学制药,2010/3/16
002393.SZ,力生制药,医药,化学制药,2010/4/23
002399.SZ,海普瑞,医药,化学制药,2010/5/6
002422.SZ,科伦药业,医药,化学制药,2010/6/3
002435.SZ,长江健康,医药,化学制药,2010/6/18
002437.SZ,誉衡药业,医药,化学制药,2010/6/23
002653.SZ,海思科,医药,化学制药,2012/1/17
002675.SZ,东诚药业,医药,化学制药,2012/5/25
002693.SZ,双成药业,医药,化学制药,2012/8/8
002728.SZ,特一药业,医药,化学制药,2014/7/31
002755.SZ,奥赛康,医药,化学制药,2015/5/15
002793.SZ,罗欣药业,医药,化学制药,2016/4/15
002821.SZ,凯莱英,医药,化学制药,2016/11/18
002898.SZ,赛隆药业,医药,化学制药,2017/9/12
002900.SZ,哈三联,医药,化学制药,2017/9/22
002923.SZ,润都股份,医药,化学制药,2018/1/5
002940.SZ,昂利康,医药,化学制药,2018/10/23
300006.SZ,莱美药业,医药,化学制药,2009/10/30
300016.SZ,北陆药业,医药,化学制药,2009/10/30
300086.SZ,康芝药业,医药,化学制药,2010/5/26
300109.SZ,新开源,医药,化学制药,2010/8/25
300110.SZ,华仁药业,医药,化学制药,2010/8/25
300194.SZ,福安药业,医药,化学制药,2011/3/22
300199.SZ,翰宇药业,医药,化学制药,2011/4/7
300233.SZ,金城医药,医药,化学制药,2011/6/22
300254.SZ,仟源医药,医药,化学制药,2011/8/19
300267.SZ,尔康制药,医药,化学制药,2011/9/27
300289.SZ,利德曼,医药,化学制药,2012/2/16
300318.SZ,博晖创新,医药,化学制药,2012/5/23
300363.SZ,博腾股份,医药,化学制药,2014/1/29
300401.SZ,花园生物,医药,化学制药,2014/10/9
300406.SZ,九强生物,医药,化学制药,2014/10/30
300434.SZ,金石亚药,医药,化学制药,2015/4/24
300436.SZ,广生堂,医药,化学制药,2015/4/22
300452.SZ,山河药辅,医药,化学制药,2015/5/15
300463.SZ,迈克生物,医药,化学制药,2015/5/28
300497.SZ,富祥药业,医药,化学制药,2015/12/22
300519.SZ,新光药业,医药,化学制药,2016/6/24
300558.SZ,贝达药业,医药,化学制药,2016/11/7
300584.SZ,海辰药业,医药,化学制药,2017/1/12
300630.SZ,普利制药,医药,化学制药,2017/3/28
300636.SZ,同和药业,医药,化学制药,2017/3/31
300702.SZ,天宇股份,医药,化学制药,2017/9/19
300705.SZ,九典制药,医药,化学制药,2017/10/10
300723.SZ,一品红,医药,化学制药,2017/11/16
300765.SZ,新诺威,医药,化学制药,2019/3/22
300966.SZ,共同药业,医药,化学制药,2021/4/9
600062.SH,华润双鹤,医药,化学制药,1997/5/22
600079.SH,人福医药,医药,化学制药,1997/6/6
600196.SH,复星医药,医药,化学制药,1998/8/7
600216.SH,浙江医药,医药,化学制药,1999/10/21
600267.SH,海正药业,医药,化学制药,2000/7/25
600276.SH,恒瑞医药,医药,化学制药,2000/10/18
600380.SH,健康元,医药,化学制药,2001/6/8
600420.SH,国药现代,医药,化学制药,2004/6/16
600488.SH,天药股份,医药,化学制药,2001/6/18
600513.SH,联环药业,医药,化学制药,2003/3/19
600521.SH,华海药业,医药,化学制药,2003/3/4
600664.SH,哈药股份,医药,化学制药,1993/6/29
600771.SH,广誉远,医药,化学制药,1996/11/5
600789.SH,鲁抗医药,医药,化学制药,1997/2/26
600812.SH,华北制药,医药,化学制药,1994/1/14
600851.SH,海欣股份,医药,化学制药,1994/4/4
603079.SH,圣达生物,医药,化学制药,2017/8/23
603168.SH,莎普爱思,医药,化学制药,2014/7/2
603229.SH,奥翔药业,医药,化学制药,2017/5/9
603351.SH,威尔药业,医药,化学制药,2019/1/30
603367.SH,辰欣药业,医药,化学制药,2017/9/29
603456.SH,九洲药业,医药,化学制药,2014/10/10
603520.SH,司太立,医药,化学制药,2016/3/9
603538.SH,美诺华,医药,化学制药,2017/4/7
603658.SH,安图生物,医药,化学制药,2016/9/1
603669.SH,灵康药业,医药,化学制药,2015/5/28
603676.SH,卫信康,医药,化学制药,2017/7/21
603707.SH,健友股份,医药,化学制药,2017/7/19
603811.SH,诚意药业,医药,化学制药,2017/3/15
603998.SH,方盛制药,医药,化学制药,2014/12/5
605116.SH,奥锐特,医药,化学制药,2020/9/21
605177.SH,东亚药业,医药,化学制药,2020/11/25
605199.SH,葫芦娃,医药,化学制药,2020/7/10
688131.SH,皓元医药,医药,化学制药,2021/6/8
688166.SH,博瑞医药,医药,化学制药,2019/11/8
688179.SH,阿拉丁,医药,化学制药,2020/10/26
688189.SH,南新制药,医药,化学制药,2020/3/26
688266.SH,泽璟制药-U,医药,化学制药,2020/1/23
688321.SH,微芯生物,医药,化学制药,2019/8/12
688356.SH,键凯科技,医药,化学制药,2020/8/26
688505.SH,复旦张江,医药,化学制药,2020/6/19
688513.SH,苑东生物,医药,化学制药,2020/9/2
688566.SH,吉贝尔,医药,化学制药,2020/5/18
688578.SH,艾力斯-U,医药,化学制药,2020/12/2
688658.SH,悦康药业,医药,化学制药,2020/12/24
900917.SH,海欣B股,医药,化学制药,1993/12/8
000028.SZ,国药一致,医药,其他医药医疗,1993/8/9
000078.SZ,海王生物,医药,其他医药医疗,1998/12/18
000150.SZ,宜华健康,医药,其他医药医疗,2000/8/7
000411.SZ,英特集团,医药,其他医药医疗,1996/7/16
000503.SZ,国新健康,医药,其他医药医疗,1992/11/30
000516.SZ,国际医学,医药,其他医药医疗,1993/8/9
000705.SZ,浙江震元,医药,其他医药医疗,1997/4/10
000813.SZ,德展健康,医药,其他医药医疗,1998/5/19
000950.SZ,重药控股,医药,其他医药医疗,1999/9/16
000963.SZ,华东医药,医药,其他医药医疗,2000/1/27
002044.SZ,美年健康,医药,其他医药医疗,2005/5/18
002173.SZ,创新医疗,医药,其他医药医疗,2007/9/25
002223.SZ,鱼跃医疗,医药,其他医药医疗,2008/4/18
002382.SZ,蓝帆医疗,医药,其他医药医疗,2010/4/2
002432.SZ,九安医疗,医药,其他医药医疗,2010/6/10
002462.SZ,嘉事堂,医药,其他医药医疗,2010/8/18
002524.SZ,光正眼科,医药,其他医药医疗,2010/12/17
002551.SZ,尚荣医疗,医药,其他医药医疗,2011/2/25
002727.SZ,一心堂,医药,其他医药医疗,2014/7/2
002758.SZ,浙农股份,医药,其他医药医疗,2015/5/27
002788.SZ,鹭燕医药,医药,其他医药医疗,2016/2/18
002872.SZ,ST天圣,医药,其他医药医疗,2017/5/19
002901.SZ,大博医疗,医药,其他医药医疗,2017/9/22
002932.SZ,明德生物,医药,其他医药医疗,2018/7/10
002950.SZ,奥美医疗,医药,其他医药医疗,2019/3/11
003020.SZ,立方制药,医药,其他医药医疗,2020/12/15
200028.SZ,一致B,医药,其他医药医疗,1993/8/9
300003.SZ,乐普医疗,医药,其他医药医疗,2009/10/30
300015.SZ,爱尔眼科,医药,其他医药医疗,2009/10/30
300030.SZ,阳普医疗,医药,其他医药医疗,2009/12/25
300143.SZ,盈康生命,医药,其他医药医疗,2010/12/9
300171.SZ,东富龙,医药,其他医药医疗,2011/2/1
300206.SZ,理邦仪器,医药,其他医药医疗,2011/4/21
300244.SZ,迪安诊断,医药,其他医药医疗,2011/7/19
300246.SZ,宝莱特,医药,其他医药医疗,2011/7/19
300273.SZ,和佳医疗,医药,其他医药医疗,2011/10/26
300298.SZ,三诺生物,医药,其他医药医疗,2012/3/19
300314.SZ,戴维医疗,医药,其他医药医疗,2012/5/8
300326.SZ,凯利泰,医药,其他医药医疗,2012/6/13
300347.SZ,泰格医药,医药,其他医药医疗,2012/8/17
300358.SZ,楚天科技,医药,其他医药医疗,2014/1/21
300396.SZ,迪瑞医疗,医药,其他医药医疗,2014/9/10
300404.SZ,博济医药,医药,其他医药医疗,2015/4/24
300412.SZ,迦南科技,医药,其他医药医疗,2014/12/31
300439.SZ,美康生物,医药,其他医药医疗,2015/4/22
300453.SZ,三鑫医疗,医药,其他医药医疗,2015/5/15
300529.SZ,健帆生物,医药,其他医药医疗,2016/8/2
300562.SZ,乐心医疗,医药,其他医药医疗,2016/11/16
300595.SZ,欧普康视,医药,其他医药医疗,2017/1/17
300622.SZ,博士眼镜,医药,其他医药医疗,2017/3/15
300633.SZ,开立医疗,医药,其他医药医疗,2017/4/6
300639.SZ,凯普生物,医药,其他医药医疗,2017/4/12
300642.SZ,透景生命,医药,其他医药医疗,2017/4/21
300676.SZ,华大基因,医药,其他医药医疗,2017/7/14
300677.SZ,英科医疗,医药,其他医药医疗,2017/7/21
300753.SZ,爱朋医疗,医药,其他医药医疗,2018/12/13
300759.SZ,康龙化成,医药,其他医药医疗,2019/1/28
300760.SZ,迈瑞医疗,医药,其他医药医疗,2018/10/16
300832.SZ,新产业,医药,其他医药医疗,2020/5/12
300869.SZ,康泰医学,医药,其他医药医疗,2020/8/24
300896.SZ,爱美客,医药,其他医药医疗,2020/9/28
300937.SZ,药易购,医药,其他医药医疗,2021/1/27
300981.SZ,中红医疗,医药,其他医药医疗,2021/4/27
600055.SH,万东医疗,医药,其他医药医疗,1997/5/19
600056.SH,中国医药,医药,其他医药医疗,1997/5/15
600090.SH,*ST济堂,医药,其他医药医疗,1997/6/16
600511.SH,国药股份,医药,其他医药医疗,2002/11/27
600529.SH,山东药玻,医药,其他医药医疗,2002/6/3
600568.SH,ST中珠,医药,其他医药医疗,2001/5/18
600587.SH,新华医疗,医药,其他医药医疗,2002/9/27
600713.SH,南京医药,医药,其他医药医疗,1996/7/1
600721.SH,*ST百花,医药,其他医药医疗,1996/6/26
600763.SH,通策医疗,医药,其他医药医疗,1996/10/30
600767.SH,运盛医疗,医药,其他医药医疗,1996/11/15
600829.SH,人民同泰,医药,其他医药医疗,1994/2/24
600833.SH,第一医药,医药,其他医药医疗,1994/2/24
600896.SH,*ST海医,医药,其他医药医疗,1996/5/3
600998.SH,九州通,医药,其他医药医疗,2010/11/2
601607.SH,上海医药,医药,其他医药医疗,1994/3/24
603108.SH,润达医疗,医药,其他医药医疗,2015/5/27
603127.SH,昭衍新药,医药,其他医药医疗,2017/8/25
603222.SH,济民医疗,医药,其他医药医疗,2015/2/17
603233.SH,大参林,医药,其他医药医疗,2017/7/31
603259.SH,药明康德,医药,其他医药医疗,2018/5/8
603301.SH,振德医疗,医药,其他医药医疗,2018/4/12
603309.SH,维力医疗,医药,其他医药医疗,2015/3/2
603368.SH,柳药股份,医药,其他医药医疗,2014/12/4
603387.SH,基蛋生物,医药,其他医药医疗,2017/7/17
603392.SH,万泰生物,医药,其他医药医疗,2020/4/29
603716.SH,塞力医疗,医药,其他医药医疗,2016/10/31
603880.SH,南卫股份,医药,其他医药医疗,2017/8/7
603882.SH,金域医学,医药,其他医药医疗,2017/9/8
603883.SH,老百姓,医药,其他医药医疗,2015/4/23
603939.SH,益丰药房,医药,其他医药医疗,2015/2/17
603987.SH,康德莱,医药,其他医药医疗,2016/11/21
605369.SH,拱东医疗,医药,其他医药医疗,2020/9/16
688013.SH,天臣医疗,医药,其他医药医疗,2020/9/28
688016.SH,心脉医疗,医药,其他医药医疗,2019/7/22
688026.SH,洁特生物,医药,其他医药医疗,2020/1/22
688029.SH,南微医学,医药,其他医药医疗,2019/7/22
688050.SH,爱博医疗,医药,其他医药医疗,2020/7/29
688067.SH,爱威科技,医药,其他医药医疗,2021/6/16
